# {"t_start": 1557133668.0195303, "env_id": "HumanoidStandup-v2"} 
r,l,t
108802.78477,1000,1375.53596
137595.866607,1000,1380.133115
104921.795917,1000,1387.402128
129236.624605,1000,1392.02546
104993.112904,1000,1398.239058
92502.523228,1000,1402.806369
124026.636311,1000,1408.70866
109865.337265,1000,1412.691771
128359.226637,1000,1419.869781
128074.888137,1000,1424.202812
111839.48713,1000,1430.480566
129255.518067,1000,1435.43485
118404.506053,1000,1439.909108
136979.368354,1000,1445.884782
117571.678124,1000,1450.240433
87062.339125,1000,1456.397168
131885.14189,1000,1460.407337
98016.155615,1000,1467.983935
109026.8912,1000,1472.589182
87307.964671,1000,1478.342008
146764.470075,1000,1482.532907
104305.682654,1000,1489.145949
